name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Stockholm,2022-04-13,50,38.1,43.2,50,37.1,41.1,26.6,53.2,0.002,100,4.17,rain,0,0,18.6,10.5,148,1023.5,88.2,8.9,95.8,8.3,4,10,2022-04-13T05:39:19,2022-04-13T19:58:50,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
Stockholm,2022-04-14,42.1,38.6,40.1,38,32.6,35.3,36.8,88.1,0.112,100,41.67,"rain,snow",0,0,17.4,8.9,79.8,1018.3,95.2,6.2,31.2,2.6,1,10,2022-04-14T05:36:27,2022-04-14T20:01:14,0.42,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
Stockholm,2022-04-15,48.4,36.1,41.7,43.1,29.6,36.3,26.8,59.2,0.002,100,4.17,rain,0,0,29.3,16.7,6.7,1028.2,47.9,9,200.3,17.4,6,10,2022-04-15T05:33:35,2022-04-15T20:03:37,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
Stockholm,2022-04-16,55.8,32.2,43.3,55.8,31.6,42.1,21,43.4,0,0,0,,0,0,14,9.7,217.7,1032.9,39.7,8.8,203.7,17.5,7,10,2022-04-16T05:30:43,2022-04-16T20:06:00,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
Stockholm,2022-04-17,58.4,41.1,48.6,58.4,41.1,48.5,29.1,47.2,0,0,0,rain,0,0,15.6,9.9,184.2,1028.6,47.8,8.4,206.8,17.9,7,10,2022-04-17T05:27:52,2022-04-17T20:08:24,0.52,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"02486099999,02464099999,02469099999,02484099999,E4931,ESSB"
Stockholm,2022-04-18,65.1,39.8,51.8,65.1,39.8,51.7,33.4,52.6,0,0,0,,0,0,13.9,8.8,237.1,1021.8,40.7,8.4,207.8,17.9,6,10,2022-04-18T05:25:02,2022-04-18T20:10:48,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02469099999,02484099999,E4931,ESSB"
Stockholm,2022-04-19,58.8,40.1,49,58.8,35.7,47.4,31.4,52.6,0,0,0,,0,0,13.9,11.2,105.5,1022.5,11.6,8.4,221.7,19.1,6,10,2022-04-19T05:22:12,2022-04-19T20:13:12,0.59,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02469099999,02484099999,E4931,ESSB"
Stockholm,2022-04-20,55.2,38.7,48.1,55.2,37.7,47.6,33.2,58,0,0,0,,0,0,25.1,14.5,58.1,1024.6,30.8,8.2,223.3,19.3,6,10,2022-04-20T05:19:24,2022-04-20T20:15:35,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02469099999,02484099999,E4931,ESSB"
Stockholm,2022-04-21,55.7,43.7,50.1,55.7,39.8,48.6,34.9,56.6,0,0,0,,0,0,21.2,12,54.7,1023.9,19.9,8.3,229.8,19.7,7,10,2022-04-21T05:16:36,2022-04-21T20:17:59,0.66,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02469099999,02484099999,E4931,ESSB"
Stockholm,2022-04-22,58.5,38.1,48.8,58.5,36.1,47.8,33.6,58.4,0,0,0,,0,0,20,11.1,35,1022,0.7,7.9,233.5,20.3,7,10,2022-04-22T05:13:48,2022-04-22T20:20:23,0.7,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02469099999,02484099999,E4931,ESSB,F4490"
Stockholm,2022-04-23,52.3,37.6,44.8,52.3,30.9,40.9,33.6,65.9,0,0,0,rain,0,0,26.3,16.6,0.8,1018.6,59.1,8.4,162.7,14.2,5,10,2022-04-23T05:11:02,2022-04-23T20:22:47,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02469099999,02484099999,E4931,ESSB,F4490"
Stockholm,2022-04-24,49.5,38.5,43,43.5,33.5,37.9,29.2,59.9,0,0,0,,0,0,27.9,17.5,12.3,1017.2,47,8.4,208.5,18,7,10,2022-04-24T05:08:16,2022-04-24T20:25:11,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02469099999,02484099999,E4931,ESSB,F4490"
Stockholm,2022-04-25,57.4,33.8,45.6,57.4,30,43.5,28.2,53.7,0,0,0,,0,0,17.3,10.3,310.4,1011.9,12.4,8.6,231.5,19.9,6,10,2022-04-25T05:05:32,2022-04-25T20:27:36,0.81,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
Stockholm,2022-04-26,50.3,38.9,45.2,50.3,35.8,41.7,25.5,46.9,0,0,0,rain,0,0,19.9,11.8,353.4,1016.4,63.7,9.4,206,17.6,7,10,2022-04-26T05:02:48,2022-04-26T20:30:00,0.84,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
Stockholm,2022-04-27,48.3,35.8,40.8,44.1,30.3,37.2,22.6,50.1,0,0,0,,0,0,19.2,12.6,258.9,1025.5,58.2,8.9,180.4,15.6,6,10,2022-04-27T05:00:05,2022-04-27T20:32:24,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
Stockholm,2022-04-28,54.9,35,44.5,54.9,30.9,42.7,26.8,53.8,0,0,0,rain,0,0,24.9,16.3,274.5,1023.6,54,8.6,156.5,13.2,5,10,2022-04-28T04:57:23,2022-04-28T20:34:48,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
Stockholm,2022-04-29,50.5,35.1,42.8,50.5,32.5,40,23.3,48.5,0,0,0,,0,0,16.9,10.2,309.8,1027.4,36.6,9,221.9,19.2,6,10,2022-04-29T04:54:43,2022-04-29T20:37:12,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
Stockholm,2022-04-30,54,35.8,46.3,54,35.4,45.4,30.3,55.3,0,0,0,rain,0,0,16,10.3,212.9,1024.6,58.4,8.7,192.2,16.4,7,10,2022-04-30T04:52:03,2022-04-30T20:39:35,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
Stockholm,2022-05-01,55.2,43.7,48.7,55.2,40.2,47.9,29.2,49,0,0,0,,0,0,19.1,9.4,298.6,1021.5,53,8.6,200.2,17.2,6,10,2022-05-01T04:49:25,2022-05-01T20:41:59,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
Stockholm,2022-05-02,61.5,41.7,52.2,61.5,38.4,51.1,30.9,45.9,0.002,100,4.17,rain,0,0,32.5,21.9,252.9,1011,36.8,8.8,195,16.6,6,10,2022-05-02T04:46:48,2022-05-02T20:44:22,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
Stockholm,2022-05-03,51.4,38.8,45.7,51.4,33.6,41.1,19.3,36.8,0,0,0,,0,0,34.3,16.8,314.1,1013.6,23.3,8.8,239.4,20.5,7,10,2022-05-03T04:44:12,2022-05-03T20:46:45,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
Stockholm,2022-05-04,55.7,34.7,45.7,55.7,34.7,44.6,24.8,48.9,0,0,0,,0,0,21.3,14.3,182.6,1019.3,34.3,8.6,250.1,21.7,8,10,2022-05-04T04:41:38,2022-05-04T20:49:08,0.12,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
Stockholm,2022-05-05,63.3,46.6,54.4,63.3,42.1,53.2,36.8,52.4,0.001,100,4.17,rain,0,0,19.5,12.3,206.7,1015.8,49.5,8.7,238.7,20.4,7,10,2022-05-05T04:39:05,2022-05-05T20:51:31,0.15,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
Stockholm,2022-05-06,65.7,46.9,55.9,65.7,45.3,55.6,40.1,57.7,0,0,0,,0,0,18.3,9.7,228.4,1016.5,15.8,8.1,241.5,20.7,7,10,2022-05-06T04:36:34,2022-05-06T20:53:53,0.18,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
Stockholm,2022-05-07,53.5,43.9,50,53.5,39.1,48.6,42.3,75.9,0.099,100,29.17,rain,0,0,27.6,13.8,268,1014.7,65.5,7.8,99.9,8.8,4,10,2022-05-07T04:34:04,2022-05-07T20:56:14,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
Stockholm,2022-05-08,53.6,41.1,46.7,53.6,38.3,44.2,24.2,43.8,0,0,0,,0,0,24,15.1,304.5,1025.9,30.8,8.6,230.6,20,6,10,2022-05-08T04:31:35,2022-05-08T20:58:36,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
Stockholm,2022-05-09,62.4,39.7,50.7,62.4,36.4,49.7,32.8,53.2,0,0,0,,0,0,25.1,14.7,192.2,1027.4,11.2,8.6,251.8,21.8,7,10,2022-05-09T04:29:08,2022-05-09T21:00:56,0.25,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
Stockholm,2022-05-10,62.1,44.9,52.5,62.1,42.8,51.9,38.1,60.1,0.036,100,25,rain,0,0,28,17.5,179.7,1014.9,53.7,8.3,152,13.2,4,10,2022-05-10T04:26:43,2022-05-10T21:03:16,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
Stockholm,2022-05-11,63,49,54.1,63,44.8,53.1,44.7,73.1,0.155,100,33.33,rain,0,0,24.3,15.1,235,1002.6,74,7.7,179.6,15.6,6,10,2022-05-11T04:24:20,2022-05-11T21:05:35,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
Stockholm,2022-05-12,61.9,47.6,53.9,61.9,44.5,53,41.3,65.2,0,0,0,,0,0,31.7,20.1,254,998.2,49.7,10,235.1,20.5,7,10,2022-05-12T04:21:59,2022-05-12T21:07:54,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
Stockholm,2022-05-13,62.3,46.5,54.2,62.3,41.9,53.2,37.6,55.3,0,0,0,rain,0,0,22.2,14.2,254.7,1004.2,61.7,8.7,225.6,19.5,8,10,2022-05-13T04:19:40,2022-05-13T21:10:11,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
Stockholm,2022-05-14,60.8,47.6,52.4,60.8,44.7,51.5,44.3,75.2,0.151,100,50,rain,0,0,27.5,16.4,264.6,1004.8,76.8,8,163.8,14.2,7,10,2022-05-14T04:17:22,2022-05-14T21:12:28,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
Stockholm,2022-05-15,61.6,45.3,52.2,61.6,42.1,51.7,34.5,55.3,0,0,0,,0,0,25,17.2,304.2,1015.1,50.2,7.6,252.5,21.8,7,10,2022-05-15T04:15:07,2022-05-15T21:14:43,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
Stockholm,2022-05-16,57,42.6,49.2,57,38.5,47.6,30.2,49.3,0,0,0,,0,0,21,12,324.4,1021.1,33.7,8.9,222,19.3,7,10,2022-05-16T04:12:54,2022-05-16T21:16:58,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB,F4490"
Stockholm,2022-05-17,54.1,41,47.8,54.1,36.3,46.3,30.2,52.6,0,0,0,,0,0,20.7,11.6,352.1,1025.4,36.7,8.8,304.2,26.5,8,10,2022-05-17T04:10:43,2022-05-17T21:19:11,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB,F4490"
Stockholm,2022-05-18,69.3,42.2,56.6,69.3,38.5,55.4,32.8,46.3,0,0,0,rain,0,0,23.1,16.3,250.3,1023.4,36.6,8.8,274,23.6,7,10,2022-05-18T04:08:35,2022-05-18T21:21:23,0.58,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
Stockholm,2022-05-19,73.1,53,62,73.1,53,62,42.9,51,0.018,100,8.33,rain,0,0,16.4,12.1,236.5,1016.7,75.2,8.6,265.8,22.9,7,10,2022-05-19T04:06:29,2022-05-19T21:23:33,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB,F4490"
Stockholm,2022-05-20,53,45,50.2,53,42.1,48.9,45.6,85.1,0.335,100,58.33,rain,0,0,16.9,13.5,56.3,1014.4,77.6,7.3,77.2,6.7,3,10,2022-05-20T04:04:25,2022-05-20T21:25:42,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
Stockholm,2022-05-21,56.6,43.8,50.3,56.6,40.3,49.2,35.1,57.8,0,0,0,,0,0,20,11.7,55.5,1011.4,58.7,8.8,156.4,13.5,5,10,2022-05-21T04:02:24,2022-05-21T21:27:49,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB,F4490"
Stockholm,2022-05-22,59.4,44.9,51.8,59.4,44.9,51.5,29,44.8,0,0,0,,0,0,14.1,10.7,87.6,1013.8,74.7,8.6,231,19.9,7,10,2022-05-22T04:00:26,2022-05-22T21:29:54,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB,F4490"
Stockholm,2022-05-23,65.4,44.1,54.7,65.4,44.1,54.6,28.4,37.5,0,0,0,,0,0,16.7,11.9,143.6,1013,8.3,8.7,296.2,25.6,8,10,2022-05-23T03:58:31,2022-05-23T21:31:58,0.75,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
Stockholm,2022-05-24,66.1,44.1,56.2,66.1,42.3,55.8,38.2,53.3,0,0,0,,0,0,23.4,19.6,126.7,1009.9,14.9,8.4,288.4,25,7,10,2022-05-24T03:56:39,2022-05-24T21:34:00,0.79,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
Stockholm,2022-05-25,66.1,51.9,58.4,66.1,51.9,58.4,47.6,69,0.018,100,16.67,rain,0,0,19.5,13.3,189.4,1006.8,73.5,7.9,226,19.4,7,10,2022-05-25T03:54:49,2022-05-25T21:35:59,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
Stockholm,2022-05-26,60.3,42.7,54.6,60.3,42.7,54.6,44.8,70.8,0.073,100,25,rain,0,0,20.3,10,214.7,1002.2,51.6,8.1,206.3,17.8,7,10,2022-05-26T03:53:03,2022-05-26T21:37:56,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB,F4490"
Stockholm,2022-05-27,57.9,48.8,52,57.9,45.1,51.4,46.9,83.6,0.074,100,37.5,rain,0,0,22.6,14.6,269,996.8,84.7,8.5,149.2,12.9,6,10,2022-05-27T03:51:20,2022-05-27T21:39:51,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB,F4490"
Stockholm,2022-05-28,50.7,48.7,49.7,50.7,45.8,48.2,47.3,91.6,0.219,100,83.33,rain,0,0,17.9,9.1,318.3,999.6,94.3,7.5,82.5,7,2,10,2022-05-28T03:49:41,2022-05-28T21:41:43,0.93,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
Stockholm,2022-05-29,56.6,47.4,51.6,56.6,44,50.4,42.9,73,0.015,100,12.5,rain,0,0,14.2,7.6,311,1007.5,73.5,9,172.6,14.9,5,10,2022-05-29T03:48:04,2022-05-29T21:43:33,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB,F4490"
Stockholm,2022-05-30,61.2,44.5,52.7,61.2,44.5,52.7,43.1,71.6,0,0,0,rain,0,0,13.7,8.6,77,1014.7,48.5,8,284.8,24.5,8,10,2022-05-30T03:46:32,2022-05-30T21:45:19,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB,F4490"
Stockholm,2022-05-31,55.1,47.6,51.7,55.1,44.7,50.9,49,90.6,0.339,100,91.67,rain,0,0,15.7,9.7,318.1,1010.1,87.8,7,76.9,6.4,3,10,2022-05-31T03:45:03,2022-05-31T21:47:03,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB,F4490"
Stockholm,2022-06-01,64.5,51.4,56.6,64.5,51.4,56.6,47.9,74.9,0.126,100,54.17,rain,0,0,21.4,16.2,169.4,1011,70.2,8,294.1,25.2,8,10,2022-06-01T03:43:38,2022-06-01T21:48:44,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB,F4490"
Stockholm,2022-06-02,54.4,49.5,51.4,54.4,44.8,50.1,50.2,95.9,1.006,100,79.17,rain,0,0,20.2,14.5,290.2,1009,88.7,6.3,35,2.7,1,10,2022-06-02T03:42:17,2022-06-02T21:50:21,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB,F4490"
Stockholm,2022-06-03,66.3,50.8,57.5,66.3,50.8,57.5,50.2,77.8,0.135,100,20.83,rain,0,0,17.4,10.9,234,1012.9,42.1,7.7,227.8,19.5,8,10,2022-06-03T03:40:59,2022-06-03T21:51:56,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB,F4490"
Stockholm,2022-06-04,70,52.8,61,70,52.8,61,48.5,66.3,0,0,0,rain,0,0,15.5,9.5,279.4,1017.5,53.8,8.3,294.8,25.3,9,10,2022-06-04T03:39:46,2022-06-04T21:53:26,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB,F4490"
Stockholm,2022-06-05,72.3,55.1,62,72.3,55.1,62,45.8,56.4,0,0,0,,0,0,20.6,12.1,251.3,1018.8,42.4,8,275.6,23.7,7,10,2022-06-05T03:38:37,2022-06-05T21:54:53,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
Stockholm,2022-06-06,64.2,52.5,57.7,64.2,52.5,57.7,38.7,50.6,0,0,0,,0,0,22.2,15.2,106.8,1020.3,61.2,8.7,242,20.9,7,10,2022-06-06T03:37:33,2022-06-06T21:56:16,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
Stockholm,2022-06-07,67.9,50.2,58.6,67.9,50.2,58.6,47,66.8,0.016,100,8.33,rain,0,0,13.9,9.1,91,1013.6,77.7,8.2,141.2,12.3,5,10,2022-06-07T03:36:33,2022-06-07T21:57:36,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB,F4490"
Stockholm,2022-06-08,69.3,55.7,61.6,69.3,55.7,61.6,50.9,70.1,0.013,100,12.5,rain,0,0,22.2,14.2,174,1006.7,71.8,7.6,269.5,23.1,7,10,2022-06-08T03:35:37,2022-06-08T21:58:51,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB,F4490"
Stockholm,2022-06-09,71.1,55.6,63.1,71.1,55.6,63.1,50.7,65,0,0,0,,0,0,20.6,13.9,252.3,1009.9,51.6,8.6,260.5,22.6,7,10,2022-06-09T03:34:46,2022-06-09T22:00:02,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
Stockholm,2022-06-10,74.1,56.9,64.6,74.1,56.9,64.6,52.6,65.9,0.092,100,20.83,rain,0,0,16.4,9.5,179.1,1015,58.9,8.1,224.3,19.2,7,10,2022-06-10T03:34:00,2022-06-10T22:01:09,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB,F4490"
Stockholm,2022-06-11,69.7,55.3,63.4,69.7,55.3,63.4,51.3,66,0,0,0,rain,0,0,18.3,11,220.7,1015.4,37.9,8.1,234.5,20,7,10,2022-06-11T03:33:18,2022-06-11T22:02:11,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
Stockholm,2022-06-12,71.1,55.9,61.9,71.1,55.9,61.9,47,59.2,0.163,100,12.5,rain,0,0,29,13.7,239.6,1011.9,27.8,7.7,246.3,21.3,7,10,2022-06-12T03:32:41,2022-06-12T22:03:09,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
Stockholm,2022-06-13,68.2,53.8,60.7,68.2,53.8,60.7,47,62.1,0.001,100,4.17,rain,0,0,20.5,15.1,239.2,1007.5,50.6,8.3,202.9,17.4,5,10,2022-06-13T03:32:09,2022-06-13T22:04:02,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
Stockholm,2022-06-14,67.6,54.4,60.4,67.6,54.4,60.4,49.4,67.6,0.118,100,25,rain,0,0,18.5,12,307.1,1010.5,51.1,8.3,219.8,19.1,6,10,2022-06-14T03:31:42,2022-06-14T22:04:50,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
Stockholm,2022-06-15,72.4,53,62.9,72.4,53,62.9,47.8,60.7,0.013,100,20.83,rain,0,0,20.5,12.1,278.8,1014.6,49.6,7.9,303.9,26.2,8,10,2022-06-15T03:31:21,2022-06-15T22:05:34,0.53,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
Stockholm,2022-06-16,71.8,57.9,63.2,71.8,57.9,63.2,52.5,70.3,0.01,100,20.83,rain,0,0,18.6,11.3,269.6,1014.4,70,8.1,170.3,14.7,7,10,2022-06-16T03:31:04,2022-06-16T22:06:13,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
Stockholm,2022-06-17,75.2,55.8,65.2,75.2,55.8,65.2,51.8,65.1,0.021,100,20.83,rain,0,0,15.7,9.6,237.9,1015.8,66.8,7.4,248.6,21.3,7,10,2022-06-17T03:30:52,2022-06-17T22:06:46,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
Stockholm,2022-06-18,71.7,57,62.8,71.7,57,62.8,51.3,69.4,0.191,100,29.17,rain,0,0,27.6,15.1,243,1006.4,63.2,7.5,125.8,10.7,5,10,2022-06-18T03:30:45,2022-06-18T22:07:15,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB,F4490"
Stockholm,2022-06-19,69.8,53.4,62.3,69.8,53.4,62.3,40.8,47.6,0,0,0,,0,0,20.5,12.1,279.8,1005.7,30.2,8.5,264,22.7,7,10,2022-06-19T03:30:44,2022-06-19T22:07:39,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
Stockholm,2022-06-20,62.8,52.5,57.8,62.8,52.5,57.8,49.6,74.4,0.009,100,16.67,rain,0,0,15.5,8,20.8,1008.9,56.3,8.6,181.3,15.8,5,10,2022-06-20T03:30:48,2022-06-20T22:07:57,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
Stockholm,2022-06-21,75,51.8,63.9,75,51.8,63.9,46.9,58,0,0,0,,0,0,16.9,11.2,219.3,1007.4,30.7,8.2,284.2,24.5,8,10,2022-06-21T03:30:57,2022-06-21T22:08:10,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
Stockholm,2022-06-22,70.7,58.9,64.1,70.7,58.9,64.1,53.2,68.4,0.005,100,16.67,rain,0,0,11.7,7.7,225.6,1008,62.5,8.1,146.8,12.8,5,10,2022-06-22T03:31:10,2022-06-22T22:08:19,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB,F4490"
Stockholm,2022-06-23,79,58,67.8,79,58,67.8,54,63.5,0,0,0,,0,0,18.2,11.6,218,1010.9,19.6,8,267.1,23,8,10,2022-06-23T03:31:30,2022-06-23T22:08:22,0.81,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
